TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MIL,MIL vs. WAS,03/14/1997,L,240,96,37,79,46.8,7,16,43.8,15,22,68.2,10,21,31,23,12,2,17,28,-9
POR,POR vs. CLE,03/14/1997,W,240,96,31,63,49.2,6,16,37.5,28,43,65.1,13,35,48,18,9,4,20,21,23
CLE,CLE @ POR,03/14/1997,L,240,73,28,73,38.4,4,16,25.0,13,22,59.1,11,19,30,14,6,0,15,35,-23
VAN,VAN @ MIA,03/14/1997,L,240,82,33,76,43.4,0,13,0.0,16,23,69.6,16,27,43,16,9,7,20,15,-6
MIA,MIA vs. VAN,03/14/1997,W,240,88,35,76,46.1,10,24,41.7,8,10,80.0,8,21,29,23,11,8,16,20,6
MIN,MIN @ PHI,03/14/1997,L,240,95,33,77,42.9,5,16,31.3,24,35,68.6,15,23,38,22,7,6,13,20,-14
PHI,PHI vs. MIN,03/14/1997,W,240,109,41,81,50.6,3,12,25.0,24,26,92.3,14,31,45,26,10,8,15,23,14
LAL,LAL vs. LAC,03/14/1997,L,240,95,35,92,38.0,10,29,34.5,15,23,65.2,22,27,49,21,12,3,14,27,-2
LAC,LAC @ LAL,03/14/1997,W,240,97,36,74,48.6,6,16,37.5,19,30,63.3,10,27,37,25,7,8,15,23,2
SAS,SAS vs. BOS,03/14/1997,W,240,103,37,83,44.6,5,14,35.7,24,28,85.7,21,33,54,18,6,8,19,20,11
BOS,BOS @ SAS,03/14/1997,L,240,92,30,85,35.3,8,22,36.4,24,28,85.7,17,20,37,17,8,6,14,21,-11
NJN,NJN vs. CHI,03/14/1997,W,240,99,38,93,40.9,6,15,40.0,17,19,89.5,24,30,54,25,6,5,13,21,1
CHI,CHI @ NJN,03/14/1997,L,240,98,37,95,38.9,6,20,30.0,18,22,81.8,23,27,50,25,5,7,13,19,-1
UTA,UTA @ IND,03/14/1997,W,240,105,36,71,50.7,2,7,28.6,31,35,88.6,10,28,38,30,9,3,12,25,9
IND,IND vs. UTA,03/14/1997,L,240,96,32,69,46.4,5,13,38.5,27,37,73.0,11,19,30,19,5,5,13,30,-9
GSW,GSW vs. CLE,03/13/1997,W,265,101,37,70,52.9,7,17,41.2,20,24,83.3,5,23,28,23,6,3,17,21,6
CLE,CLE @ GSW,03/13/1997,L,265,95,39,79,49.4,6,15,40.0,11,15,73.3,10,25,35,24,6,3,18,24,-6
LAC,LAC vs. PHX,03/13/1997,L,240,96,41,98,41.8,4,16,25.0,10,11,90.9,18,26,44,18,8,4,14,20,-16
PHX,PHX @ LAC,03/13/1997,W,240,112,41,80,51.3,8,18,44.4,22,26,84.6,8,33,41,24,7,9,13,16,16
SEA,SEA @ MIN,03/13/1997,W,240,108,45,87,51.7,7,21,33.3,11,14,78.6,13,26,39,23,9,7,11,21,16
MIN,MIN vs. SEA,03/13/1997,L,240,92,33,71,46.5,5,13,38.5,21,29,72.4,11,23,34,23,3,6,16,15,-16
SAC,SAC vs. TOR,03/13/1997,L,240,96,37,78,47.4,9,19,47.4,13,14,92.9,10,22,32,25,7,1,16,24,-7
TOR,TOR @ SAC,03/13/1997,W,240,103,36,63,57.1,9,18,50.0,22,31,71.0,7,27,34,16,7,7,19,13,7
DAL,DAL vs. BOS,03/13/1997,W,240,109,45,82,54.9,3,11,27.3,16,24,66.7,11,29,40,22,6,9,14,21,2
BOS,BOS @ DAL,03/13/1997,L,240,107,39,86,45.3,9,21,42.9,20,25,80.0,17,27,44,15,13,5,13,23,-2
DEN,DEN vs. DET,03/13/1997,L,240,82,30,75,40.0,9,22,40.9,13,19,68.4,9,24,33,20,1,6,14,17,-20
DET,DET @ DEN,03/13/1997,W,240,102,44,80,55.0,4,12,33.3,10,15,66.7,9,35,44,21,11,5,12,20,20
WAS,WAS vs. VAN,03/12/1997,W,240,104,43,81,53.1,5,11,45.5,13,18,72.2,15,29,44,24,9,4,13,18,22
VAN,VAN @ WAS,03/12/1997,L,240,82,33,79,41.8,2,15,13.3,14,16,87.5,13,21,34,12,3,2,15,19,-22
LAL,LAL vs. GSW,03/12/1997,W,240,109,43,91,47.3,4,19,21.1,19,26,73.1,20,27,47,30,9,8,16,25,8
GSW,GSW @ LAL,03/12/1997,L,240,101,38,86,44.2,7,18,38.9,18,22,81.8,15,21,36,24,6,5,15,21,-8
CHI,CHI @ PHI,03/12/1997,W,240,108,40,87,46.0,8,15,53.3,20,25,80.0,17,30,47,29,11,4,13,27,4
PHI,PHI vs. CHI,03/12/1997,L,240,104,36,84,42.9,6,14,42.9,26,31,83.9,17,25,42,15,8,1,16,23,-4
ORL,ORL @ HOU,03/12/1997,W,240,96,34,79,43.0,8,21,38.1,20,25,80.0,9,30,39,20,10,2,9,17,1
HOU,HOU vs. ORL,03/12/1997,L,240,95,41,87,47.1,7,18,38.9,6,8,75.0,13,35,48,27,2,3,12,20,-1
UTA,UTA @ NJN,03/12/1997,W,240,117,38,86,44.2,7,11,63.6,34,40,85.0,20,33,53,26,8,8,13,25,15
NJN,NJN vs. UTA,03/12/1997,L,240,102,35,82,42.7,6,12,50.0,26,35,74.3,16,30,46,22,5,8,14,27,-15
ATL,ATL @ IND,03/12/1997,L,240,82,27,65,41.5,7,24,29.2,21,24,87.5,12,21,33,16,9,5,20,18,-10
IND,IND vs. ATL,03/12/1997,W,240,92,33,76,43.4,8,17,47.1,18,24,75.0,18,22,40,20,7,6,19,23,10
BOS,BOS vs. CHI,03/11/1997,L,240,106,35,87,40.2,6,20,30.0,30,35,85.7,13,24,37,23,14,2,13,19,-11
CHI,CHI @ BOS,03/11/1997,W,240,117,49,91,53.8,2,15,13.3,17,20,85.0,16,35,51,29,8,5,17,23,11
VAN,VAN @ CHH,03/11/1997,L,240,92,37,83,44.6,3,9,33.3,15,21,71.4,17,24,41,21,8,4,12,23,-6
CHH,CHH vs. VAN,03/11/1997,W,240,98,35,79,44.3,8,17,47.1,20,28,71.4,18,30,48,21,7,3,14,19,6
PHI,PHI @ MIN,03/11/1997,L,240,100,37,77,48.1,5,9,55.6,21,28,75.0,10,24,34,17,8,8,20,28,-4
MIN,MIN vs. PHI,03/11/1997,W,240,104,32,73,43.8,4,13,30.8,36,46,78.3,10,26,36,17,10,5,13,20,4
UTA,UTA @ ATL,03/11/1997,L,240,99,38,78,48.7,6,19,31.6,17,20,85.0,7,18,25,22,7,5,13,31,-7
ATL,ATL vs. UTA,03/11/1997,W,240,106,28,61,45.9,10,18,55.6,40,47,85.1,10,24,34,14,6,2,17,24,7
DET,DET @ SEA,03/11/1997,L,240,80,29,72,40.3,9,25,36.0,13,17,76.5,6,28,34,19,7,6,16,24,-13
SEA,SEA vs. DET,03/11/1997,W,240,93,31,76,40.8,7,16,43.8,24,32,75.0,14,35,49,21,9,6,13,20,13
TOR,TOR @ PHX,03/11/1997,W,240,105,41,95,43.2,10,19,52.6,13,23,56.5,24,28,52,25,7,7,13,17,4
PHX,PHX vs. TOR,03/11/1997,L,240,101,37,89,41.6,10,27,37.0,17,20,85.0,18,29,47,29,7,6,10,21,-4
MIL,MIL vs. MIA,03/11/1997,L,240,93,36,76,47.4,5,14,35.7,16,21,76.2,13,26,39,19,7,3,18,21,-15
MIA,MIA @ MIL,03/11/1997,W,240,108,41,77,53.2,8,19,42.1,18,23,78.3,11,26,37,26,6,3,12,20,15
SAC,SAC vs. CLE,03/11/1997,L,240,85,29,68,42.6,8,16,50.0,19,27,70.4,14,27,41,23,2,2,21,21,-3
CLE,CLE @ SAC,03/11/1997,W,240,88,34,71,47.9,5,9,55.6,15,22,68.2,12,23,35,22,10,4,14,25,3
LAC,LAC @ POR,03/11/1997,L,240,105,39,88,44.3,5,16,31.3,22,30,73.3,13,22,35,28,15,4,11,20,-4
POR,POR vs. LAC,03/11/1997,W,240,109,41,82,50.0,5,15,33.3,22,27,81.5,14,34,48,21,8,3,18,22,4
ORL,ORL @ DEN,03/11/1997,W,240,96,40,81,49.4,5,14,35.7,11,15,73.3,6,28,34,20,8,7,12,15,5
DEN,DEN vs. ORL,03/11/1997,L,240,91,35,71,49.3,8,20,40.0,13,16,81.3,5,33,38,23,5,8,20,20,-5
DAL,DAL vs. NYK,03/11/1997,W,240,91,27,69,39.1,8,15,53.3,29,36,80.6,8,28,36,15,8,3,12,23,8
NYK,NYK @ DAL,03/11/1997,L,240,83,30,69,43.5,5,19,26.3,18,21,85.7,11,33,44,17,7,2,19,28,-8
SAS,SAS vs. HOU,03/11/1997,L,240,79,35,80,43.8,0,9,0.0,9,20,45.0,17,25,42,16,9,6,15,18,-24
HOU,HOU @ SAS,03/11/1997,W,240,103,40,81,49.4,10,17,58.8,13,17,76.5,10,30,40,26,12,4,11,14,24
GSW,GSW @ LAC,03/10/1997,L,240,106,30,73,41.1,6,19,31.6,40,47,85.1,13,25,38,15,8,6,19,26,-6
LAC,LAC vs. GSW,03/10/1997,W,240,112,45,91,49.5,4,13,30.8,18,30,60.0,20,25,45,24,9,8,16,35,6
PHI,PHI @ WAS,03/09/1997,W,240,99,34,81,42.0,1,9,11.1,30,38,78.9,19,28,47,9,12,4,15,14,6
WAS,WAS vs. PHI,03/09/1997,L,240,93,40,81,49.4,3,9,33.3,10,19,52.6,11,27,38,14,12,3,19,26,-6
GSW,GSW vs. SAC,03/09/1997,W,240,102,33,72,45.8,2,6,33.3,34,37,91.9,15,24,39,18,14,3,24,20,4
SAC,SAC @ GSW,03/09/1997,L,240,98,36,69,52.2,3,11,27.3,23,28,82.1,8,16,24,25,16,4,22,27,-4
BOS,BOS vs. ATL,03/09/1997,L,240,90,31,82,37.8,8,19,42.1,20,29,69.0,11,31,42,22,10,3,26,24,-24
ATL,ATL @ BOS,03/09/1997,W,240,114,45,86,52.3,9,25,36.0,15,27,55.6,11,39,50,32,13,8,21,27,24
CHH,CHH vs. MIA,03/09/1997,W,240,82,31,69,44.9,8,14,57.1,12,22,54.5,12,35,47,25,7,4,21,20,6
MIA,MIA @ CHH,03/09/1997,L,240,76,30,90,33.3,3,21,14.3,13,21,61.9,18,27,45,15,10,3,14,19,-6
VAN,VAN @ TOR,03/09/1997,L,240,77,29,61,47.5,3,11,27.3,16,24,66.7,6,36,42,23,2,5,20,21,-4
TOR,TOR vs. VAN,03/09/1997,W,240,81,30,89,33.7,7,28,25.0,14,28,50.0,27,26,53,16,9,6,11,23,4
MIN,MIN vs. UTA,03/09/1997,L,240,106,32,70,45.7,7,20,35.0,35,48,72.9,11,21,32,15,8,7,13,23,-9
UTA,UTA @ MIN,03/09/1997,W,240,115,44,78,56.4,5,8,62.5,22,28,78.6,10,29,39,29,10,6,16,30,9
ORL,ORL @ PHX,03/09/1997,L,240,85,34,86,39.5,5,18,27.8,12,13,92.3,13,22,35,22,6,3,16,18,-36
PHX,PHX vs. ORL,03/09/1997,W,240,121,46,80,57.5,11,18,61.1,18,21,85.7,11,34,45,34,14,4,15,17,36
SEA,SEA @ POR,03/09/1997,L,240,93,38,78,48.7,5,15,33.3,12,21,57.1,12,20,32,27,10,2,13,21,-10
POR,POR vs. SEA,03/09/1997,W,240,103,38,79,48.1,8,22,36.4,19,29,65.5,21,26,47,27,2,5,15,19,10
NYK,NYK vs. CHI,03/09/1997,W,240,97,36,71,50.7,5,13,38.5,20,33,60.6,11,28,39,19,5,1,14,29,4
CHI,CHI @ NYK,03/09/1997,L,240,93,32,79,40.5,4,18,22.2,25,32,78.1,15,25,40,15,6,0,11,28,-4
LAL,LAL vs. NJN,03/09/1997,W,240,115,42,85,49.4,9,24,37.5,22,27,81.5,11,27,38,28,10,6,20,24,10
NJN,NJN @ LAL,03/09/1997,L,240,105,42,96,43.8,9,23,39.1,12,18,66.7,19,23,42,22,11,3,19,29,-10
HOU,HOU @ DAL,03/09/1997,W,240,88,32,79,40.5,11,24,45.8,13,16,81.3,9,29,38,24,7,7,16,20,5
DAL,DAL vs. HOU,03/09/1997,L,240,83,29,75,38.7,6,16,37.5,19,20,95.0,12,34,46,14,5,4,18,18,-5
DET,DET @ LAC,03/08/1997,W,240,91,32,66,48.5,8,19,42.1,19,26,73.1,5,34,39,16,6,3,13,22,6
LAC,LAC vs. DET,03/08/1997,L,240,85,35,81,43.2,3,13,23.1,12,17,70.6,11,28,39,14,5,3,8,23,-6
CLE,CLE vs. MIL,03/08/1997,L,240,82,31,71,43.7,5,15,33.3,15,18,83.3,7,23,30,20,11,3,14,19,-8
MIL,MIL @ CLE,03/08/1997,W,240,90,33,64,51.6,3,9,33.3,21,25,84.0,8,30,38,20,7,5,18,18,8
SAS,SAS @ IND,03/08/1997,W,240,102,36,76,47.4,1,7,14.3,29,34,85.3,8,26,34,20,8,6,9,23,4
IND,IND vs. SAS,03/08/1997,L,240,98,36,81,44.4,8,20,40.0,18,27,66.7,16,31,47,22,3,2,17,26,-4
WAS,WAS vs. MIA,03/07/1997,L,265,105,40,90,44.4,1,11,9.1,24,35,68.6,20,27,47,13,9,1,17,25,-3
MIA,MIA @ WAS,03/07/1997,W,265,108,36,76,47.4,10,24,41.7,26,30,86.7,13,33,46,20,9,2,24,31,3
ORL,ORL @ GSW,03/07/1997,L,240,101,35,82,42.7,10,27,37.0,21,25,84.0,17,22,39,25,15,1,19,16,-7
GSW,GSW vs. ORL,03/07/1997,W,240,108,43,78,55.1,3,10,30.0,19,25,76.0,14,29,43,26,11,2,19,18,7
BOS,BOS vs. NYK,03/07/1997,L,240,102,37,86,43.0,7,23,30.4,21,31,67.7,11,25,36,22,4,5,12,20,-11
NYK,NYK @ BOS,03/07/1997,W,240,113,45,90,50.0,4,18,22.2,19,27,70.4,14,32,46,25,9,6,10,25,11
TOR,TOR vs. SAS,03/07/1997,L,240,103,39,83,47.0,9,20,45.0,16,25,64.0,17,24,41,28,9,7,12,23,-3
SAS,SAS @ TOR,03/07/1997,W,240,106,37,73,50.7,7,15,46.7,25,31,80.6,10,23,33,23,6,8,12,20,3
MIL,MIL @ ATL,03/07/1997,L,240,80,32,79,40.5,6,13,46.2,10,12,83.3,13,32,45,13,6,2,18,26,-10
ATL,ATL vs. MIL,03/07/1997,W,240,90,31,73,42.5,1,14,7.1,27,35,77.1,10,30,40,22,11,6,10,14,10
MIN,MIN vs. DEN,03/07/1997,W,240,96,36,84,42.9,2,7,28.6,22,33,66.7,13,34,47,25,11,4,10,18,13
DEN,DEN @ MIN,03/07/1997,L,240,83,29,80,36.3,5,30,16.7,20,24,83.3,12,34,46,18,7,8,18,31,-13
NJN,NJN @ SEA,03/07/1997,L,240,90,35,80,43.8,8,18,44.4,12,19,63.2,14,32,46,19,6,7,20,27,-19
SEA,SEA vs. NJN,03/07/1997,W,240,109,38,85,44.7,7,19,36.8,26,31,83.9,14,29,43,27,14,3,11,24,19
SAC,SAC @ PHX,03/07/1997,L,240,87,31,75,41.3,7,18,38.9,18,31,58.1,12,31,43,17,6,4,23,24,-17
PHX,PHX vs. SAC,03/07/1997,W,240,104,38,84,45.2,4,15,26.7,24,30,80.0,10,36,46,27,12,6,13,20,17
IND,IND @ CHI,03/07/1997,L,240,96,35,82,42.7,10,22,45.5,16,22,72.7,11,22,33,22,9,0,13,28,-8
CHI,CHI vs. IND,03/07/1997,W,240,104,34,72,47.2,4,13,30.8,32,39,82.1,15,35,50,26,9,5,19,23,8
DAL,DAL @ POR,03/07/1997,L,240,69,23,76,30.3,4,17,23.5,19,25,76.0,12,25,37,16,12,5,21,16,-11
POR,POR vs. DAL,03/07/1997,W,240,80,31,75,41.3,5,20,25.0,13,19,68.4,15,29,44,19,12,5,21,22,11
DET,DET @ UTA,03/07/1997,L,240,88,33,74,44.6,10,25,40.0,12,17,70.6,8,22,30,18,8,3,10,27,-7
UTA,UTA vs. DET,03/07/1997,W,240,95,33,66,50.0,2,7,28.6,27,34,79.4,8,33,41,26,5,5,13,19,7
LAL,LAL vs. HOU,03/07/1997,L,240,90,34,84,40.5,4,19,21.1,18,25,72.0,13,21,34,23,9,6,9,21,-21
HOU,HOU @ LAL,03/07/1997,W,240,111,44,82,53.7,9,18,50.0,14,16,87.5,14,33,47,31,6,7,18,25,21
ORL,ORL @ LAC,03/06/1997,W,240,94,36,86,41.9,9,27,33.3,13,22,59.1,14,34,48,16,8,1,8,18,1
LAC,LAC vs. ORL,03/06/1997,L,240,93,38,80,47.5,2,12,16.7,15,19,78.9,9,35,44,17,8,4,10,19,-1
NJN,NJN @ VAN,03/06/1997,W,240,102,39,81,48.1,6,9,66.7,18,22,81.8,18,38,56,19,3,4,19,20,6
VAN,VAN vs. NJN,03/06/1997,L,240,96,34,87,39.1,11,29,37.9,17,21,81.0,12,19,31,24,13,11,9,23,-6
CHH,CHH vs. BOS,03/06/1997,W,265,122,47,87,54.0,8,19,42.1,20,26,76.9,11,34,45,33,7,8,13,24,1
BOS,BOS @ CHH,03/06/1997,L,265,121,44,92,47.8,8,18,44.4,25,35,71.4,14,29,43,23,6,2,13,22,-1
MIA,MIA vs. WAS,03/06/1997,L,240,95,33,82,40.2,9,23,39.1,20,25,80.0,9,32,41,22,8,5,12,23,-4
WAS,WAS @ MIA,03/06/1997,W,240,99,39,81,48.1,6,17,35.3,15,23,65.2,12,40,52,24,7,5,15,24,4
ATL,ATL @ PHI,03/06/1997,W,240,117,41,83,49.4,7,20,35.0,28,35,80.0,12,32,44,27,12,8,14,19,13
PHI,PHI vs. ATL,03/06/1997,L,240,104,39,86,45.3,7,18,38.9,19,24,79.2,9,29,38,23,9,5,14,25,-13
HOU,HOU @ GSW,03/05/1997,W,240,90,34,71,47.9,3,18,16.7,19,24,79.2,7,28,35,27,12,5,19,22,5
GSW,GSW vs. HOU,03/05/1997,L,240,85,31,78,39.7,4,15,26.7,19,23,82.6,15,31,46,16,4,1,21,23,-5
CLE,CLE vs. IND,03/05/1997,W,240,85,28,67,41.8,8,18,44.4,21,27,77.8,9,26,35,21,14,0,15,27,7
IND,IND @ CLE,03/05/1997,L,240,78,27,59,45.8,7,15,46.7,17,28,60.7,5,25,30,22,4,5,20,24,-7
NYK,NYK @ TOR,03/05/1997,W,240,100,33,66,50.0,2,8,25.0,32,44,72.7,9,27,36,24,4,4,15,25,6
TOR,TOR vs. NYK,03/05/1997,L,240,94,31,83,37.3,7,18,38.9,25,31,80.6,17,23,40,20,9,10,13,32,-6
MIN,MIN vs. DET,03/05/1997,L,240,88,35,85,41.2,5,15,33.3,13,15,86.7,13,33,46,21,4,8,11,19,-4
DET,DET @ MIN,03/05/1997,W,240,92,35,80,43.8,5,16,31.3,17,20,85.0,7,33,40,15,8,4,8,13,4
PHX,PHX vs. POR,03/05/1997,L,240,99,34,83,41.0,2,16,12.5,29,38,76.3,15,32,47,26,7,2,20,21,-22
POR,POR @ PHX,03/05/1997,W,240,121,41,78,52.6,16,24,66.7,23,30,76.7,6,32,38,28,12,3,17,26,22
SAC,SAC vs. DEN,03/05/1997,W,240,105,39,86,45.3,3,10,30.0,24,31,77.4,13,40,53,21,6,7,9,25,5
DEN,DEN @ SAC,03/05/1997,L,240,100,33,91,36.3,15,31,48.4,19,29,65.5,16,35,51,21,2,8,13,20,-5
SAS,SAS @ CHI,03/05/1997,L,240,69,26,85,30.6,2,7,28.6,15,20,75.0,20,28,48,15,9,6,22,20,-42
CHI,CHI vs. SAS,03/05/1997,W,240,111,42,103,40.8,9,24,37.5,18,23,78.3,26,38,64,33,16,9,11,13,42
UTA,UTA vs. DAL,03/05/1997,W,240,96,41,76,53.9,5,13,38.5,9,12,75.0,13,27,40,26,12,7,12,18,31
DAL,DAL @ UTA,03/05/1997,L,240,65,24,71,33.8,4,14,28.6,13,20,65.0,17,19,36,14,7,5,19,19,-31
HOU,HOU @ LAC,03/04/1997,W,240,113,43,73,58.9,11,20,55.0,16,18,88.9,10,30,40,26,6,5,25,22,4
LAC,LAC vs. HOU,03/04/1997,L,240,109,41,84,48.8,7,21,33.3,20,32,62.5,14,19,33,18,14,2,12,19,-4
CHH,CHH vs. SAS,03/04/1997,W,240,105,36,66,54.5,10,18,55.6,23,29,79.3,5,24,29,30,4,3,12,17,7
SAS,SAS @ CHH,03/04/1997,L,240,98,41,79,51.9,4,9,44.4,12,16,75.0,12,25,37,23,4,1,13,26,-7
CLE,CLE @ ATL,03/04/1997,L,240,88,35,74,47.3,8,15,53.3,10,14,71.4,8,22,30,17,7,1,12,21,-5
ATL,ATL vs. CLE,03/04/1997,W,240,93,30,57,52.6,7,20,35.0,26,29,89.7,4,28,32,17,8,5,16,16,5
DET,DET vs. MIA,03/04/1997,L,240,99,37,68,54.4,7,17,41.2,18,28,64.3,12,22,34,21,7,3,13,18,-9
MIA,MIA @ DET,03/04/1997,W,240,108,41,75,54.7,13,24,54.2,13,15,86.7,8,23,31,26,6,0,10,20,9
ORL,ORL @ SEA,03/04/1997,W,240,101,34,76,44.7,12,25,48.0,21,26,80.8,17,27,44,15,11,2,15,12,12
SEA,SEA vs. ORL,03/04/1997,L,240,89,36,75,48.0,10,22,45.5,7,12,58.3,10,24,34,23,10,4,16,20,-12
NJN,NJN @ POR,03/04/1997,L,240,118,45,86,52.3,12,20,60.0,16,22,72.7,12,27,39,22,10,0,13,32,-5
POR,POR vs. NJN,03/04/1997,W,240,123,44,80,55.0,11,21,52.4,24,39,61.5,10,28,38,31,6,5,15,22,5
WAS,WAS @ PHI,03/04/1997,W,240,107,39,91,42.9,3,5,60.0,26,30,86.7,21,30,51,24,10,7,11,27,1
PHI,PHI vs. WAS,03/04/1997,L,240,106,39,88,44.3,5,13,38.5,23,31,74.2,18,30,48,26,5,6,14,21,-1
NYK,NYK vs. MIL,03/04/1997,W,240,93,36,60,60.0,5,8,62.5,16,21,76.2,3,23,26,25,9,4,18,22,7
MIL,MIL @ NYK,03/04/1997,L,240,86,33,74,44.6,5,13,38.5,15,20,75.0,12,20,32,12,9,1,16,25,-7
LAL,LAL @ DAL,03/04/1997,W,240,102,35,84,41.7,10,23,43.5,22,24,91.7,14,33,47,12,9,7,20,24,10
DAL,DAL vs. LAL,03/04/1997,L,240,92,35,79,44.3,1,13,7.7,21,25,84.0,10,32,42,20,7,12,18,17,-10
IND,IND vs. BOS,03/04/1997,W,240,98,34,69,49.3,3,12,25.0,27,40,67.5,8,34,42,18,7,8,16,22,3
BOS,BOS @ IND,03/04/1997,L,240,95,36,81,44.4,8,23,34.8,15,24,62.5,9,26,35,19,9,4,16,29,-3
GSW,GSW vs. UTA,03/03/1997,L,240,104,37,64,57.8,8,17,47.1,22,26,84.6,7,21,28,23,8,0,19,28,-7
UTA,UTA @ GSW,03/03/1997,W,240,111,39,65,60.0,4,9,44.4,29,36,80.6,7,20,27,30,12,2,12,27,7
TOR,TOR vs. BOS,03/03/1997,L,240,103,44,87,50.6,8,24,33.3,7,12,58.3,11,26,37,31,6,6,18,22,-4
BOS,BOS @ TOR,03/03/1997,W,240,107,41,76,53.9,5,19,26.3,20,28,71.4,8,28,36,33,11,4,13,15,4
SAC,SAC vs. NJN,03/03/1997,W,240,108,43,79,54.4,7,16,43.8,15,24,62.5,12,34,46,24,6,5,24,23,13
NJN,NJN @ SAC,03/03/1997,L,240,95,36,92,39.1,4,15,26.7,19,21,90.5,17,21,38,17,13,6,16,21,-13
MIL,MIL @ CHI,03/03/1997,L,240,90,36,79,45.6,2,10,20.0,16,23,69.6,10,26,36,18,9,1,17,25,-18
CHI,CHI vs. MIL,03/03/1997,W,240,108,41,84,48.8,7,17,41.2,19,25,76.0,15,32,47,30,10,2,14,20,18
UTA,UTA @ VAN,03/02/1997,W,240,93,39,78,50.0,5,10,50.0,10,18,55.6,14,33,47,31,7,7,15,17,7
VAN,VAN vs. UTA,03/02/1997,L,240,86,33,80,41.3,8,21,38.1,12,18,66.7,10,23,33,27,9,6,13,22,-7
ATL,ATL @ DET,03/02/1997,L,240,75,31,74,41.9,5,19,26.3,8,12,66.7,13,25,38,23,5,2,13,19,-7
DET,DET vs. ATL,03/02/1997,W,240,82,32,73,43.8,4,17,23.5,14,17,82.4,10,27,37,18,6,5,11,15,7
MIN,MIN vs. CHH,03/02/1997,L,240,96,39,85,45.9,2,16,12.5,16,26,61.5,10,27,37,26,6,4,6,24,-12
CHH,CHH @ MIN,03/02/1997,W,240,108,32,67,47.8,14,21,66.7,30,33,90.9,5,34,39,24,4,3,13,24,12
SEA,SEA @ ORL,03/02/1997,W,240,109,37,72,51.4,8,19,42.1,27,34,79.4,7,19,26,26,10,3,5,24,8
ORL,ORL vs. SEA,03/02/1997,L,240,101,33,77,42.9,13,32,40.6,22,27,81.5,17,26,43,19,3,1,13,22,-8
PHI,PHI @ POR,03/02/1997,L,240,95,36,84,42.9,1,8,12.5,22,33,66.7,11,22,33,19,9,8,14,19,-17
POR,POR vs. PHI,03/02/1997,W,240,112,45,81,55.6,5,14,35.7,17,21,81.0,8,38,46,29,8,7,19,23,17
CLE,CLE @ NYK,03/02/1997,L,240,82,31,71,43.7,5,13,38.5,15,23,65.2,10,26,36,19,9,1,14,24,-8
NYK,NYK vs. CLE,03/02/1997,W,240,90,34,63,54.0,6,11,54.5,16,29,55.2,8,27,35,21,10,4,17,18,8
SAS,SAS @ MIA,03/02/1997,L,240,72,28,68,41.2,1,3,33.3,15,26,57.7,9,25,34,18,5,4,13,16,-7
MIA,MIA vs. SAS,03/02/1997,W,240,79,31,70,44.3,8,21,38.1,9,17,52.9,9,31,40,23,6,6,13,23,7
DAL,DAL vs. PHX,03/02/1997,L,265,108,43,99,43.4,5,24,20.8,17,23,73.9,18,35,53,21,9,8,16,27,-1
PHX,PHX @ DAL,03/02/1997,W,265,109,38,83,45.8,9,25,36.0,24,32,75.0,8,32,40,22,4,7,12,23,1
DEN,DEN vs. LAC,03/02/1997,W,265,109,42,96,43.8,9,26,34.6,16,26,61.5,17,30,47,20,6,11,9,19,2
LAC,LAC @ DEN,03/02/1997,L,265,107,41,88,46.6,5,15,33.3,20,24,83.3,13,35,48,19,4,6,11,25,-2
LAL,LAL @ IND,03/02/1997,L,240,85,29,80,36.3,10,23,43.5,17,24,70.8,13,22,35,19,11,6,12,19,-16
IND,IND vs. LAL,03/02/1997,W,240,101,39,74,52.7,8,19,42.1,15,25,60.0,12,36,48,24,3,7,16,17,16
GSW,GSW @ WAS,03/01/1997,L,240,108,34,80,42.5,8,19,42.1,32,41,78.0,12,19,31,16,7,0,20,29,-10
WAS,WAS vs. GSW,03/01/1997,W,240,118,43,80,53.8,5,14,35.7,27,39,69.2,16,26,42,28,9,6,17,32,10
BOS,BOS @ CLE,03/01/1997,L,240,81,26,75,34.7,5,16,31.3,24,30,80.0,13,25,38,16,10,4,18,17,-18
CLE,CLE vs. BOS,03/01/1997,W,240,99,42,79,53.2,5,16,31.3,10,15,66.7,11,29,40,25,11,6,17,20,18
MIL,MIL vs. SAC,03/01/1997,L,240,92,35,87,40.2,3,12,25.0,19,23,82.6,16,20,36,18,9,11,9,27,-11
SAC,SAC @ MIL,03/01/1997,W,240,103,39,73,53.4,5,9,55.6,20,33,60.6,16,32,48,25,4,5,16,19,11
HOU,HOU vs. DAL,03/01/1997,W,240,89,37,76,48.7,5,16,31.3,10,11,90.9,9,28,37,27,13,3,15,17,9
DAL,DAL @ HOU,03/01/1997,L,240,80,31,70,44.3,5,15,33.3,13,16,81.3,5,24,29,21,3,2,17,16,-9
LAC,LAC vs. TOR,02/28/1997,W,240,94,30,68,44.1,5,13,38.5,29,39,74.4,16,33,49,15,6,6,21,26,2
TOR,TOR @ LAC,02/28/1997,L,240,92,33,83,39.8,6,15,40.0,20,27,74.1,16,19,35,16,13,3,14,26,-2
PHI,PHI @ VAN,02/28/1997,W,240,104,33,79,41.8,5,17,29.4,33,41,80.5,18,28,46,19,11,7,14,22,4
